"Potential, V","Current, A"
-0.373,-2.90628e-06
-0.372,-2.89939e-06
-0.371,-2.89451e-06
-0.37,-2.88862e-06
-0.369,-2.88274e-06
-0.368,-2.87785e-06
-0.367,-2.87097e-06
-0.366,-2.86608e-06
-0.365,-2.8592e-06
-0.364,-2.85331e-06
-0.363,-2.84843e-06
-0.362,-2.84254e-06
-0.361,-2.83566e-06
-0.36,-2.83077e-06
-0.359,-2.82389e-06
-0.358,-2.819e-06
-0.357,-2.81212e-06
-0.356,-2.80623e-06
-0.355,-2.80135e-06
-0.354,-2.79446e-06
-0.353,-2.78858e-06
-0.352,-2.78269e-06
-0.351,-2.77581e-06
-0.35,-2.77092e-06
-0.349,-2.76404e-06
-0.348,-2.75715e-06
-0.347,-2.75227e-06
-0.346,-2.74438e-06
-0.345,-2.73749e-06
-0.344,-2.73261e-06
-0.343,-2.72472e-06
-0.342,-2.71984e-06
-0.341,-2.71195e-06
-0.34,-2.70507e-06
-0.339,-2.69918e-06
-0.338,-2.6923e-06
-0.337,-2.68441e-06
-0.336,-2.67853e-06
-0.335,-2.67064e-06
-0.334,-2.66476e-06
-0.333,-2.65687e-06
-0.332,-2.64899e-06
-0.331,-2.6431e-06
-0.33,-2.63522e-06
-0.329,-2.62733e-06
-0.328,-2.62045e-06
-0.327,-2.61156e-06
-0.326,-2.60468e-06
-0.325,-2.59679e-06
-0.324,-2.58791e-06
-0.323,-2.58102e-06
-0.322,-2.57214e-06
-0.321,-2.56325e-06
-0.32,-2.55537e-06
-0.319,-2.54548e-06
-0.318,-2.5376e-06
-0.317,-2.52871e-06
-0.316,-2.51883e-06
-0.315,-2.51094e-06
-0.314,-2.50006e-06
-0.313,-2.49017e-06
-0.312,-2.48129e-06
-0.311,-2.4704e-06
-0.31,-2.46052e-06
-0.309,-2.44963e-06
-0.308,-2.43775e-06
-0.307,-2.42586e-06
-0.306,-2.41498e-06
-0.305,-2.40409e-06
-0.304,-2.39221e-06
-0.303,-2.37932e-06
-0.302,-2.36744e-06
-0.301,-2.35455e-06
-0.3,-2.34067e-06
-0.299,-2.32778e-06
-0.298,-2.3139e-06
-0.297,-2.30001e-06
-0.296,-2.28613e-06
-0.295,-2.26924e-06
-0.294,-2.25436e-06
-0.293,-2.23947e-06
-0.292,-2.22259e-06
-0.291,-2.2067e-06
-0.29,-2.18882e-06
-0.289,-2.17193e-06
-0.288,-2.15305e-06
-0.287,-2.13416e-06
-0.286,-2.11528e-06
-0.285,-2.09539e-06
-0.284,-2.07351e-06
-0.283,-2.05362e-06
-0.282,-2.03074e-06
-0.281,-2.00785e-06
-0.28,-1.98597e-06
-0.279,-1.96108e-06
-0.278,-1.9372e-06
-0.277,-1.91231e-06
-0.276,-1.88543e-06
-0.275,-1.85854e-06
-0.274,-1.82966e-06
-0.273,-1.80177e-06
-0.272,-1.77189e-06
-0.271,-1.741e-06
-0.27,-1.71012e-06
-0.269,-1.67623e-06
-0.268,-1.64135e-06
-0.267,-1.60846e-06
-0.266,-1.57157e-06
-0.265,-1.53469e-06
-0.264,-1.4958e-06
-0.263,-1.45592e-06
-0.262,-1.41503e-06
-0.261,-1.37415e-06
-0.26,-1.32926e-06
-0.259,-1.28538e-06
-0.258,-1.23849e-06
-0.257,-1.19161e-06
-0.256,-1.14272e-06
-0.255,-1.08984e-06
-0.254,-1.03895e-06
-0.253,-9.84069e-07
-0.252,-9.28184e-07
-0.251,-8.72299e-07
-0.25,-8.11414e-07
-0.249,-7.50529e-07
-0.248,-6.88844e-07
-0.247,-6.22659e-07
-0.246,-5.57974e-07
-0.245,-4.88989e-07
-0.244,-4.17203e-07
-0.243,-3.43818e-07
-0.242,-2.68233e-07
-0.241,-1.92848e-07
-0.24,-1.14763e-07
-0.239,-3.23782e-08
-0.238,5.03069e-08
-0.237,1.37792e-07
-0.236,2.26447e-07
-0.235,3.15212e-07
-0.234,4.09247e-07
-0.233,5.03632e-07
-0.232,5.99217e-07
-0.231,7.00902e-07
-0.23,8.02687e-07
-0.229,9.07672e-07
-0.228,1.01546e-06
-0.227,1.12264e-06
-0.226,1.23673e-06
-0.225,1.34971e-06
-0.224,1.4676e-06
-0.223,1.58948e-06
-0.222,1.70837e-06
-0.221,1.83325e-06
-0.22,1.95914e-06
-0.219,2.08602e-06
-0.218,2.22091e-06
-0.217,2.35379e-06
-0.216,2.48868e-06
-0.215,2.62556e-06
-0.214,2.76045e-06
-0.213,2.90433e-06
-0.212,3.04822e-06
-0.211,3.1931e-06
-0.21,3.34199e-06
-0.209,3.48987e-06
-0.208,3.63776e-06
-0.207,3.79064e-06
-0.206,3.94153e-06
-0.205,4.09941e-06
-0.204,4.2613e-06
-0.203,4.41218e-06
-0.202,4.56907e-06
-0.201,4.72395e-06
-0.2,4.88184e-06
-0.199,5.04272e-06
-0.198,5.19961e-06
-0.197,5.35949e-06
-0.196,5.51638e-06
-0.195,5.67226e-06
-0.194,5.83215e-06
-0.193,5.98603e-06
-0.192,6.14492e-06
-0.191,6.3028e-06
-0.19,6.45269e-06
-0.189,6.60658e-06
-0.188,6.75646e-06
-0.187,6.90235e-06
-0.186,7.05223e-06
-0.185,7.20012e-06
-0.184,7.341e-06
-0.183,7.48289e-06
-0.182,7.61477e-06
-0.181,7.75266e-06
-0.18,7.88554e-06
-0.179,8.01343e-06
-0.178,8.14131e-06
-0.177,8.2612e-06
-0.176,8.37908e-06
-0.175,8.49597e-06
-0.174,8.60285e-06
-0.173,8.71374e-06
-0.172,8.81762e-06
-0.171,8.91351e-06
-0.17,9.00839e-06
-0.169,9.09728e-06
-0.168,9.18316e-06
-0.167,9.26805e-06
-0.166,9.34693e-06
-0.165,9.41882e-06
-0.164,9.4857e-06
-0.163,9.54759e-06
-0.162,9.60847e-06
-0.161,9.65936e-06
-0.16,9.71224e-06
-0.159,9.76013e-06
-0.158,9.79801e-06
-0.157,9.8339e-06
-0.156,9.86578e-06
-0.155,9.89167e-06
-0.154,9.91555e-06
-0.153,9.93344e-06
-0.152,9.94832e-06
-0.151,9.96121e-06
-0.15,9.96409e-06
-0.149,9.96998e-06
-0.148,9.96786e-06
-0.147,9.96475e-06
-0.146,9.95763e-06
-0.145,9.94552e-06
-0.144,9.9284e-06
-0.143,9.91229e-06
-0.142,9.88917e-06
-0.141,9.86606e-06
-0.14,9.84094e-06
-0.139,9.80883e-06
-0.138,9.77771e-06
-0.137,9.7406e-06
-0.136,9.70348e-06
-0.135,9.66537e-06
-0.134,9.62325e-06
-0.133,9.58014e-06
-0.132,9.53402e-06
-0.131,9.48491e-06
-0.13,9.43779e-06
-0.129,9.38668e-06
-0.128,9.33556e-06
-0.127,9.28445e-06
-0.126,9.22733e-06
-0.125,9.17322e-06
-0.124,9.1171e-06
-0.123,9.05699e-06
-0.122,9.00187e-06
-0.121,8.94276e-06
-0.12,8.88264e-06
-0.119,8.82253e-06
-0.118,8.76141e-06
-0.117,8.7013e-06
-0.116,8.63918e-06
-0.115,8.57907e-06
-0.114,8.51895e-06
-0.113,8.45384e-06
-0.112,8.39272e-06
-0.111,8.33161e-06
-0.11,8.2675e-06
-0.109,8.20638e-06
-0.108,8.14527e-06
-0.107,8.08215e-06
-0.106,8.02104e-06
-0.105,7.95992e-06
-0.104,7.89781e-06
-0.103,7.83769e-06
-0.102,7.77758e-06
-0.101,7.71746e-06
-0.1,7.65635e-06
-0.099,7.59623e-06
-0.098,7.53812e-06
-0.097,7.479e-06
-0.096,7.42089e-06
-0.095,7.36377e-06
-0.094,7.30566e-06
-0.093,7.24954e-06
-0.092,7.19343e-06
-0.091,7.13731e-06
-0.09,7.0832e-06
-0.089,7.02808e-06
-0.088,6.97397e-06
-0.087,6.92085e-06
-0.086,6.86674e-06
-0.085,6.81462e-06
-0.084,6.76351e-06
-0.083,6.71239e-06
-0.082,6.66228e-06
-0.081,6.61216e-06
-0.08,6.56205e-06
-0.079,6.51393e-06
-0.078,6.46482e-06
-0.077,6.4177e-06
-0.076,6.37159e-06
-0.075,6.32447e-06
-0.074,6.27836e-06
-0.073,6.23224e-06
-0.072,6.18713e-06
-0.071,6.14401e-06
-0.07,6.0999e-06
-0.069,6.05678e-06
-0.068,6.01467e-06
-0.067,5.97155e-06
-0.066,5.93044e-06
-0.065,5.88932e-06
-0.064,5.84921e-06
-0.063,5.81009e-06
-0.062,5.76998e-06
-0.061,5.73086e-06
-0.06,5.69275e-06
-0.059,5.65463e-06
-0.058,5.61852e-06
-0.057,5.5814e-06
-0.056,5.54429e-06
-0.055,5.50817e-06
-0.054,5.47306e-06
-0.053,5.43794e-06
-0.052,5.40483e-06
-0.051,5.36971e-06
-0.05,5.3366e-06
-0.049,5.30248e-06
-0.048,5.26937e-06
-0.047,5.23825e-06
-0.046,5.20614e-06
-0.045,5.17502e-06
-0.044,5.14391e-06
-0.043,5.11279e-06
-0.042,5.08268e-06
-0.041,5.05256e-06
-0.04,5.02245e-06
-0.039,4.99433e-06
-0.038,4.96522e-06
-0.037,4.9361e-06
-0.036,4.90899e-06
-0.035,4.87987e-06
-0.034,4.85376e-06
-0.033,4.82664e-06
-0.032,4.79953e-06
-0.031,4.77342e-06
-0.03,4.7473e-06
-0.029,4.72119e-06
-0.028,4.69607e-06
-0.027,4.66996e-06
-0.026,4.64584e-06
-0.025,4.62173e-06
-0.024,4.59661e-06
-0.023,4.5725e-06
-0.022,4.54838e-06
-0.021,4.52527e-06
-0.02,4.50215e-06
-0.019,4.48004e-06
-0.018,4.45692e-06
-0.017,4.43581e-06
-0.016,4.41269e-06
-0.015,4.39158e-06
-0.014,4.36946e-06
-0.013,4.34835e-06
-0.012,4.32723e-06
-0.011,4.30612e-06
-0.01,4.286e-06
-0.009,4.26589e-06
-0.008,4.24577e-06
-0.007,4.22566e-06
-0.006,4.20554e-06
-0.005,4.18643e-06
-0.004,4.16731e-06
-0.003,4.1482e-06
-0.002,4.12908e-06
-0.001,4.11097e-06
0.0,4.09385e-06
0.001,4.07474e-06
0.002,4.05562e-06
0.003,4.03851e-06
0.004,4.02139e-06
0.005,4.00328e-06
0.006,3.98616e-06
0.007,3.96905e-06
0.008,3.95193e-06
0.009,3.93482e-06
0.01,3.9177e-06
0.011,3.90159e-06
0.012,3.88547e-06
0.013,3.86936e-06
0.014,3.85324e-06
0.015,3.83813e-06
0.016,3.82201e-06
0.017,3.8069e-06
0.018,3.79078e-06
0.019,3.77566e-06
0.02,3.76143e-06
0.021,3.74519e-06
0.022,3.73096e-06
0.023,3.71573e-06
0.024,3.7015e-06
0.025,3.68727e-06
0.026,3.67304e-06
0.027,3.65881e-06
0.028,3.64458e-06
0.029,3.63035e-06
0.03,3.61712e-06
0.031,3.60389e-06
0.032,3.58966e-06
0.033,3.57643e-06
0.034,3.5622e-06
0.035,3.54897e-06
0.036,3.53673e-06
0.037,3.5235e-06
0.038,3.51127e-06
0.039,3.49804e-06
0.04,3.48481e-06
0.041,3.47258e-06
0.042,3.46035e-06
0.043,3.44812e-06
0.044,3.43589e-06
0.045,3.42366e-06
0.046,3.41143e-06
0.047,3.4002e-06
0.048,3.38797e-06
0.049,3.37674e-06
0.05,3.36451e-06
0.051,3.35327e-06
0.052,3.34204e-06
0.053,3.33081e-06
0.054,3.31858e-06
0.055,3.30835e-06
0.056,3.29712e-06
0.057,3.28689e-06
0.058,3.27566e-06
0.059,3.26443e-06
0.06,3.2542e-06
0.061,3.24397e-06
0.062,3.23274e-06
0.063,3.22251e-06
0.064,3.21228e-06
0.065,3.20205e-06
0.066,3.19181e-06
0.067,3.18158e-06
0.068,3.17235e-06
0.069,3.16212e-06
0.07,3.15189e-06
0.071,3.14266e-06
0.072,3.13243e-06
0.073,3.1232e-06
0.074,3.11297e-06
0.075,3.10374e-06
0.076,3.09451e-06
0.077,3.08428e-06
0.078,3.07505e-06
0.079,3.06582e-06
0.08,3.05658e-06
0.081,3.04735e-06
0.082,3.03812e-06
0.083,3.02989e-06
0.084,3.02066e-06
0.085,3.01143e-06
0.086,3.0032e-06
0.087,2.99397e-06
0.088,2.98574e-06
0.089,2.97751e-06
0.09,2.96828e-06
0.091,2.96005e-06
0.092,2.95182e-06
0.093,2.94259e-06
0.094,2.93436e-06
0.095,2.92612e-06
0.096,2.91789e-06
0.097,2.91066e-06
0.098,2.90143e-06
0.099,2.8942e-06
0.1,2.88697e-06
0.101,2.87774e-06
0.102,2.87051e-06
0.103,2.86328e-06
0.104,2.85505e-06
0.105,2.84782e-06
0.106,2.83959e-06
0.107,2.83236e-06
0.108,2.82513e-06
0.109,2.8169e-06
0.11,2.80966e-06
0.111,2.80243e-06
0.112,2.7952e-06
0.113,2.78797e-06
0.114,2.78074e-06
0.115,2.77351e-06
0.116,2.76628e-06
0.117,2.75905e-06
0.118,2.75182e-06
0.119,2.74459e-06
0.12,2.73736e-06
0.121,2.73113e-06
0.122,2.7239e-06
0.123,2.71667e-06
0.124,2.71043e-06
0.125,2.7032e-06
0.126,2.69697e-06
0.127,2.68974e-06
0.128,2.68351e-06
0.129,2.67728e-06
0.13,2.67005e-06
0.131,2.66382e-06
0.132,2.65759e-06
0.133,2.65036e-06
0.134,2.64413e-06
0.135,2.6379e-06
0.136,2.63167e-06
0.137,2.62544e-06
0.138,2.61921e-06
0.139,2.61297e-06
0.14,2.60674e-06
0.141,2.60051e-06
0.142,2.59428e-06
0.143,2.58905e-06
0.144,2.58282e-06
0.145,2.57659e-06
0.146,2.57036e-06
0.147,2.56513e-06
0.148,2.5589e-06
0.149,2.55267e-06
0.15,2.54744e-06
0.151,2.54121e-06
0.152,2.53598e-06
0.153,2.52975e-06
0.154,2.52451e-06
0.155,2.51828e-06
0.156,2.51305e-06
0.157,2.50682e-06
0.158,2.50259e-06
0.159,2.49636e-06
0.16,2.49113e-06
0.161,2.4859e-06
0.162,2.47967e-06
0.163,2.47544e-06
0.164,2.47021e-06
0.165,2.46398e-06
0.166,2.45975e-06
0.167,2.45452e-06
0.168,2.44928e-06
0.169,2.44405e-06
0.17,2.43882e-06
0.171,2.43459e-06
0.172,2.42936e-06
0.173,2.42413e-06
0.174,2.4189e-06
0.175,2.41467e-06
0.176,2.40944e-06
0.177,2.40521e-06
0.178,2.39998e-06
0.179,2.39575e-06
0.18,2.39052e-06
0.181,2.38529e-06
0.182,2.38106e-06
0.183,2.37582e-06
0.184,2.37159e-06
0.185,2.36736e-06
0.186,2.36213e-06
0.187,2.3579e-06
0.188,2.35267e-06
0.189,2.34844e-06
0.19,2.34421e-06
0.191,2.33998e-06
0.192,2.33475e-06
0.193,2.33052e-06
0.194,2.32629e-06
0.195,2.32206e-06
0.196,2.31783e-06
0.197,2.3136e-06
0.198,2.30936e-06
0.199,2.30513e-06
